date,SST,climatology,sd,SSTA,TSA,HSNAP,HSNAP_cml
1985-04-01,25.323666445414226,27.708169643054948,0.9007335900032085,-2.384503197640722,0,-3.2852367876439317,0
1985-04-02,25.20933329264323,27.708169643054948,0.9007335900032085,-2.498836350411718,0,-3.3995699404149278,0
1985-04-03,24.52533327738444,27.708169643054948,0.9007335900032085,-3.182836365670507,0,-4.083569955673717,0
1985-04-04,25.67233327229818,27.708169643054948,0.9007335900032085,-2.035836370756769,0,-2.9365699607599787,0
1985-04-05,25.544000116984048,27.708169643054948,0.9007335900032085,-2.1641695260709,0,-3.0649031160741096,0
1985-04-06,25.596666653951008,27.708169643054948,0.9007335900032085,-2.11150298910394,0,-3.0122365791071495,0
1985-04-07,25.47000001271566,27.708169643054948,0.9007335900032085,-2.2381696303392893,0,-3.138903220342499,0
1985-04-08,25.55266679128011,27.708169643054948,0.9007335900032085,-2.1555028517748376,0,-3.056236441778047,0
1985-04-09,24.74633331298828,27.708169643054948,0.9007335900032085,-2.9618363300666672,0,-3.862569920069877,0
1985-04-10,24.413666598002116,27.708169643054948,0.9007335900032085,-3.2945030450528314,0,-4.195236635056041,0
1985-04-11,24.463999430338543,27.708169643054948,0.9007335900032085,-3.244170212716405,0,-4.144903802719615,0
1985-04-12,24.914666620890298,27.708169643054948,0.9007335900032085,-2.79350302216465,0,-3.6942366121678596,0
1985-04-13,25.62199993133545,27.708169643054948,0.9007335900032085,-2.0861697117194993,0,-2.986903301722709,0
1985-04-14,25.58700002034505,27.708169643054948,0.9007335900032085,-2.121169622709896,0,-3.021903212713106,0
1985-04-15,25.126000022888185,27.708169643054948,0.9007335900032085,-2.5821696201667628,0,-3.4829032101699724,0
1985-04-16,25.261000124613442,27.708169643054948,0.9007335900032085,-2.4471695184415054,0,-3.347903108444715,0
1985-04-17,25.448999977111818,27.708169643054948,0.9007335900032085,-2.25916966594313,0,-3.1599032559463396,0
1985-04-18,25.411999956766763,27.708169643054948,0.9007335900032085,-2.2961696862881844,0,-3.196903276291394,0
1985-04-19,26.206999905904134,27.708169643054948,0.9007335900032085,-1.5011697371508141,0,-2.4019033271540238,0
1985-04-20,25.675999959309895,27.708169643054948,0.9007335900032085,-2.032169683745053,0,-2.9329032737482628,0
1985-04-21,25.76266663869222,27.708169643054948,0.9007335900032085,-1.9455030043627275,0,-2.846236594365937,0
1985-04-22,25.915666643778483,27.708169643054948,0.9007335900032085,-1.792502999276465,0,-2.6932365892796746,0
1985-04-23,26.852333323160806,27.708169643054948,0.9007335900032085,-0.8558363198941414,0,-1.756569909897351,0
1985-04-24,27.584666697184243,27.708169643054948,0.9007335900032085,-0.12350294587070465,0,-1.0242365358739143,0
1985-04-25,27.757333501180014,27.708169643054948,0.9007335900032085,0.049163858125066184,0.049163858125066184,-0.8515697318781434,0
1985-04-26,27.38000005086263,27.708169643054948,0.9007335900032085,-0.32816959219231734,0,-1.228903182195527,0
1985-04-27,27.17199986775716,27.708169643054948,0.9007335900032085,-0.5361697752977861,0,-1.4369033653009957,0
1985-04-28,27.11099993387858,27.708169643054948,0.9007335900032085,-0.5971697091763666,0,-1.4979032991795762,0
1985-04-29,27.266333262125652,27.708169643054948,0.9007335900032085,-0.44183638092929556,0,-1.3425699709325052,0
1985-04-30,27.212666702270507,27.708169643054948,0.9007335900032085,-0.4955029407844407,0,-1.3962365307876503,0
1985-05-01,27.225666681925457,27.708169643054948,0.9007335900032085,-0.48250296112949087,0,-1.3832365511327005,0
1985-05-02,26.858666737874348,27.708169643054948,0.9007335900032085,-0.8495029051806,0,-1.7502364951838096,0
1985-05-03,26.819666608174643,27.708169643054948,0.9007335900032085,-0.8885030348803049,0,-1.7892366248835145,0
1985-05-04,26.584333419799805,27.708169643054948,0.9007335900032085,-1.123836223255143,0,-2.0245698132583527,0
1985-05-05,26.806333351135255,27.708169643054948,0.9007335900032085,-0.9018362919196932,0,-1.8025698819229028,0
1985-05-06,27.022666676839194,27.708169643054948,0.9007335900032085,-0.6855029662157541,0,-1.5862365562189638,0
1985-05-07,27.22400010426839,27.708169643054948,0.9007335900032085,-0.48416953878655633,0,-1.384903128789766,0
1985-05-08,27.17899996439616,27.708169643054948,0.9007335900032085,-0.5291696786587892,0,-1.4299032686619988,0
1985-05-09,26.788666661580404,27.708169643054948,0.9007335900032085,-0.9195029814745439,0,-1.8202365714777535,0
1985-05-10,25.823333422342937,27.708169643054948,0.9007335900032085,-1.8848362207120104,0,-2.78556981071522,0
1985-05-11,25.66466668446859,27.708169643054948,0.9007335900032085,-2.043502958586359,0,-2.9442365485895685,0
1985-05-12,25.448333168029784,27.708169643054948,0.9007335900032085,-2.259836475025164,0,-3.1605700650283737,0
1985-05-13,25.528333282470705,27.708169643054948,0.9007335900032085,-2.1798363605842432,0,-3.080569950587453,0
1985-05-14,25.443999989827475,27.708169643054948,0.9007335900032085,-2.264169653227473,0,-3.1649032432306825,0
1985-05-15,25.618999989827476,27.708169643054948,0.9007335900032085,-2.089169653227472,0,-2.989903243230682,0
1985-05-16,25.910000038146972,27.708169643054948,0.9007335900032085,-1.7981696049079758,0,-2.6989031949111855,0
1985-05-17,26.407999801635743,27.708169643054948,0.9007335900032085,-1.3001698414192049,0,-2.2009034314224145,0
1985-05-18,26.293666776021322,27.708169643054948,0.9007335900032085,-1.414502867033626,0,-2.3152364570368356,0
1985-05-19,26.608333269755047,27.708169643054948,0.9007335900032085,-1.099836373299901,0,-2.0005699633031107,0
1985-05-20,26.69099979400635,27.708169643054948,0.9007335900032085,-1.0171698490485994,0,-1.917903439051809,0
1985-05-21,26.776333363850913,27.708169643054948,0.9007335900032085,-0.9318362792040347,0,-1.8325698692072443,0
1985-05-22,26.76766700744629,27.708169643054948,0.9007335900032085,-0.9405026356086594,0,-1.841236225611869,0
1985-05-23,27.04666665395101,27.708169643054948,0.9007335900032085,-0.661502989103937,0,-1.5622365791071466,0
1985-05-24,27.239666493733726,27.708169643054948,0.9007335900032085,-0.46850314932122217,0,-1.3692367393244318,0
1985-05-25,27.522666867574056,27.708169643054948,0.9007335900032085,-0.18550277548089156,0,-1.0862363654841012,0
